scene_id,disaster,split,size,mode,brightness,contrast,dark_fraction,bright_fraction,edge_density,flag
lower-puna-volcano_00000179,lower-puna-volcano,train,1024x1024,RGB,0.28098518,0.08277938,0.0,0.0,5.43818473815918,False
lower-puna-volcano_00000181,lower-puna-volcano,train,1024x1024,RGB,0.34815824,0.13124554,0.0,0.005183219909667969,5.919843673706055,False
lower-puna-volcano_00000185,lower-puna-volcano,train,1024x1024,RGB,0.21159573,0.07846026,0.0,0.0,5.278796195983887,False
lower-puna-volcano_00000193,lower-puna-volcano,train,1024x1024,RGB,0.28506678,0.03359233,0.0,0.000457763671875,4.460600852966309,False
lower-puna-volcano_00000201,lower-puna-volcano,train,1024x1024,RGB,0.25655392,0.063900635,0.0,9.5367431640625e-07,4.646725654602051,False
lower-puna-volcano_00000204,lower-puna-volcano,train,1024x1024,RGB,0.2642636,0.06624056,0.0,0.0004291534423828125,5.026572227478027,False
lower-puna-volcano_00000208,lower-puna-volcano,train,1024x1024,RGB,0.3019839,0.20356981,0.0,0.0,12.027671813964844,False
lower-puna-volcano_00000224,lower-puna-volcano,train,1024x1024,RGB,0.2602803,0.048659608,0.0,0.0,5.392199516296387,False
lower-puna-volcano_00000232,lower-puna-volcano,train,1024x1024,RGB,0.30633184,0.15689228,0.0,0.0005779266357421875,6.546622276306152,False
lower-puna-volcano_00000235,lower-puna-volcano,train,1024x1024,RGB,0.6063559,0.3789676,0.0,0.40955543518066406,3.3643651008605957,False
lower-puna-volcano_00000239,lower-puna-volcano,train,1024x1024,RGB,0.26982096,0.07046229,0.0,0.0,6.826626777648926,False
lower-puna-volcano_00000250,lower-puna-volcano,train,1024x1024,RGB,0.24488573,0.06356386,0.0,0.0,7.3366546630859375,False
lower-puna-volcano_00000260,lower-puna-volcano,train,1024x1024,RGB,0.27884564,0.046683364,0.0,0.0005292892456054688,6.486662864685059,False
lower-puna-volcano_00000270,lower-puna-volcano,train,1024x1024,RGB,0.2764873,0.06573556,0.0,0.000736236572265625,6.135708808898926,False
lower-puna-volcano_00000290,lower-puna-volcano,train,1024x1024,RGB,0.11429865,0.11525888,0.4853181838989258,8.0108642578125e-05,3.6633527278900146,False
mexico-earthquake_00000023,mexico-earthquake,train,1024x1024,RGB,0.3711222,0.10611776,1.9073486328125e-06,0.0001678466796875,8.879127502441406,False
mexico-earthquake_00000164,mexico-earthquake,train,1024x1024,RGB,0.24919058,0.05212148,0.0,0.0,5.573624134063721,False
mexico-earthquake_00000176,mexico-earthquake,train,1024x1024,RGB,0.24579638,0.21844187,0.362548828125,0.0,5.701819896697998,False
mexico-earthquake_00000191,mexico-earthquake,train,1024x1024,RGB,0.22613294,0.20383224,0.35730934143066406,0.000797271728515625,7.529903411865234,False
midwest-flooding_00000209,midwest-flooding,train,1024x1024,RGB,0.25874963,0.022792967,0.0,0.0,5.83949089050293,False
midwest-flooding_00000214,midwest-flooding,train,1024x1024,RGB,0.26162454,0.038557302,0.0,0.0,7.242288589477539,False
midwest-flooding_00000228,midwest-flooding,train,1024x1024,RGB,0.21819241,0.07520707,1.9073486328125e-06,3.147125244140625e-05,10.084792137145996,False
midwest-flooding_00000234,midwest-flooding,train,1024x1024,RGB,0.3209566,0.087496854,9.5367431640625e-07,0.0001239776611328125,8.5955810546875,False
midwest-flooding_00000239,midwest-flooding,train,1024x1024,RGB,0.24399951,0.091826566,9.5367431640625e-07,0.00225830078125,10.642213821411133,False
midwest-flooding_00000244,midwest-flooding,train,1024x1024,RGB,0.19499677,0.112644926,0.18049144744873047,7.43865966796875e-05,6.904726982116699,False
midwest-flooding_00000267,midwest-flooding,train,1024x1024,RGB,0.3021154,0.06622955,0.0,8.58306884765625e-06,9.29037094116211,False
midwest-flooding_00000281,midwest-flooding,train,1024x1024,RGB,0.36939526,0.13179238,3.147125244140625e-05,0.000255584716796875,10.500543594360352,False
midwest-flooding_00000285,midwest-flooding,train,1024x1024,RGB,0.19332737,0.07092862,0.0,1.1444091796875e-05,8.304815292358398,False
midwest-flooding_00000339,midwest-flooding,train,1024x1024,RGB,0.24589871,0.06710988,0.0,5.7220458984375e-06,9.244101524353027,False
midwest-flooding_00000389,midwest-flooding,train,1024x1024,RGB,0.3052624,0.083360694,5.7220458984375e-06,1.9073486328125e-05,9.538803100585938,False
midwest-flooding_00000403,midwest-flooding,train,1024x1024,RGB,0.2797819,0.07604374,5.7220458984375e-06,0.00041103363037109375,8.366586685180664,False
moore-tornado_00000023,moore-tornado,train,1024x1024,RGB,0.40775958,0.11486125,4.863739013671875e-05,0.00043582916259765625,10.810142517089844,False
moore-tornado_00000040,moore-tornado,train,1024x1024,RGB,0.28695688,0.13954833,0.16614627838134766,1.52587890625e-05,4.440944194793701,False
moore-tornado_00000053,moore-tornado,train,1024x1024,RGB,0.40410438,0.10629907,0.0,0.00015544891357421875,7.232778549194336,False
moore-tornado_00000087,moore-tornado,train,1024x1024,RGB,0.088963166,0.18075979,0.7841453552246094,0.00011444091796875,2.4542417526245117,False
moore-tornado_00000090,moore-tornado,train,1024x1024,RGB,0.39178556,0.14617497,0.026719093322753906,0.0001811981201171875,8.56600570678711,False
moore-tornado_00000108,moore-tornado,train,1024x1024,RGB,0.31490543,0.05407042,0.0,0.0,4.707623481750488,False
moore-tornado_00000111,moore-tornado,train,1024x1024,RGB,0.38190877,0.13820572,2.193450927734375e-05,0.000225067138671875,9.649188995361328,False
moore-tornado_00000140,moore-tornado,train,1024x1024,RGB,0.41321266,0.113098525,3.528594970703125e-05,0.00044155120849609375,12.183530807495117,False
moore-tornado_00000143,moore-tornado,train,1024x1024,RGB,0.32227498,0.08764818,7.62939453125e-06,4.9591064453125e-05,6.752154350280762,False
moore-tornado_00000172,moore-tornado,train,1024x1024,RGB,0.43190032,0.14052275,9.1552734375e-05,0.0010862350463867188,9.257383346557617,False
moore-tornado_00000178,moore-tornado,train,1024x1024,RGB,0.36093804,0.11532442,0.0,0.008124351501464844,5.38243293762207,False
moore-tornado_00000180,moore-tornado,train,1024x1024,RGB,0.42649725,0.15234262,9.1552734375e-05,0.0010099411010742188,8.906225204467773,False
moore-tornado_00000185,moore-tornado,train,1024x1024,RGB,0.41999272,0.13027279,2.86102294921875e-05,0.00106048583984375,9.617716789245605,False
moore-tornado_00000188,moore-tornado,train,1024x1024,RGB,0.34803724,0.106824346,8.58306884765625e-06,0.00018978118896484375,6.301630973815918,False
nepal-flooding_00000059,nepal-flooding,train,1024x1024,RGB,0.24384841,0.036595073,0.0,4.76837158203125e-06,6.849757194519043,False
nepal-flooding_00000060,nepal-flooding,train,1024x1024,RGB,0.29108432,0.10616438,0.0,0.0003757476806640625,6.0253190994262695,False
nepal-flooding_00000062,nepal-flooding,train,1024x1024,RGB,0.40300477,0.036506344,0.0,0.00014400482177734375,4.729095935821533,False
nepal-flooding_00000107,nepal-flooding,train,1024x1024,RGB,0.07871568,0.11518616,0.5908565521240234,0.0005130767822265625,3.448418617248535,False
nepal-flooding_00000108,nepal-flooding,train,1024x1024,RGB,0.3007938,0.111196816,0.0,0.0,5.599399566650391,False
nepal-flooding_00000110,nepal-flooding,train,1024x1024,RGB,0.09072509,0.121129304,0.6287851333618164,9.632110595703125e-05,2.339081287384033,False
nepal-flooding_00000132,nepal-flooding,train,1024x1024,RGB,0.2758845,0.096145034,0.0,0.00013828277587890625,5.31601095199585,False
nepal-flooding_00000134,nepal-flooding,train,1024x1024,RGB,0.40095323,0.04504964,0.0,0.0,4.797576904296875,False
nepal-flooding_00000140,nepal-flooding,train,1024x1024,RGB,0.39342237,0.07993624,5.626678466796875e-05,0.00021839141845703125,19.19414710998535,False
nepal-flooding_00000150,nepal-flooding,train,1024x1024,RGB,0.32450262,0.1356257,9.5367431640625e-07,3.814697265625e-06,5.1562347412109375,False
nepal-flooding_00000159,nepal-flooding,train,1024x1024,RGB,0.41327986,0.094975755,1.9073486328125e-06,4.00543212890625e-05,5.088376045227051,False
nepal-flooding_00000161,nepal-flooding,train,1024x1024,RGB,0.35860613,0.09749102,0.030691146850585938,0.0,5.478671550750732,False
nepal-flooding_00000172,nepal-flooding,train,1024x1024,RGB,0.36386922,0.10288134,0.0,0.0,6.36812162399292,False
nepal-flooding_00000176,nepal-flooding,train,1024x1024,RGB,0.14685626,0.11322341,0.3142890930175781,2.384185791015625e-05,3.422667980194092,False
nepal-flooding_00000220,nepal-flooding,train,1024x1024,RGB,0.3149499,0.055075463,0.0,8.58306884765625e-06,6.060275554656982,False
nepal-flooding_00000223,nepal-flooding,train,1024x1024,RGB,0.21200922,0.17983353,0.36986351013183594,0.00017452239990234375,3.6739044189453125,False
nepal-flooding_00000258,nepal-flooding,train,1024x1024,RGB,0.225908,0.14366081,0.23417949676513672,0.00013828277587890625,4.709023475646973,False
nepal-flooding_00000273,nepal-flooding,train,1024x1024,RGB,0.30813026,0.13478632,0.0,0.00022602081298828125,6.18704080581665,False
nepal-flooding_00000279,nepal-flooding,train,1024x1024,RGB,0.2941447,0.052317698,0.0,4.9591064453125e-05,8.024330139160156,False
nepal-flooding_00000294,nepal-flooding,train,1024x1024,RGB,0.21528597,0.16327707,0.2724132537841797,0.0,4.254448890686035,False
nepal-flooding_00000312,nepal-flooding,train,1024x1024,RGB,0.342629,0.13053957,9.5367431640625e-07,0.00030231475830078125,6.054600715637207,False
nepal-flooding_00000332,nepal-flooding,train,1024x1024,RGB,0.2730941,0.11377378,3.814697265625e-06,0.000873565673828125,6.339961528778076,False
nepal-flooding_00000336,nepal-flooding,train,1024x1024,RGB,0.27602196,0.06566268,1.049041748046875e-05,0.000102996826171875,5.1636061668396,False
nepal-flooding_00000445,nepal-flooding,train,1024x1024,RGB,0.22420745,0.035573687,0.0,5.054473876953125e-05,11.18276596069336,False
nepal-flooding_00000457,nepal-flooding,train,1024x1024,RGB,0.21916525,0.10481014,9.5367431640625e-07,0.00014972686767578125,7.678345680236816,False
nepal-flooding_00000472,nepal-flooding,train,1024x1024,RGB,0.35804877,0.069484346,0.0,0.0,11.792959213256836,False
nepal-flooding_00000488,nepal-flooding,train,1024x1024,RGB,0.38017398,0.08714198,0.0,1.9073486328125e-05,5.287214756011963,False
nepal-flooding_00000491,nepal-flooding,train,1024x1024,RGB,0.29595834,0.100975886,3.814697265625e-06,6.67572021484375e-05,7.4709248542785645,False
nepal-flooding_00000502,nepal-flooding,train,1024x1024,RGB,0.44365975,0.016170071,0.0,0.0,4.874811172485352,True
nepal-flooding_00000514,nepal-flooding,train,1024x1024,RGB,0.33822158,0.25879902,9.5367431640625e-07,0.03174018859863281,7.749202728271484,False
nepal-flooding_00000534,nepal-flooding,train,1024x1024,RGB,0.3059645,0.054116014,0.0,0.001178741455078125,10.169599533081055,False
nepal-flooding_00000548,nepal-flooding,train,1024x1024,RGB,0.3260201,0.09854571,0.0,0.00024890899658203125,7.628252029418945,False
nepal-flooding_00000567,nepal-flooding,train,1024x1024,RGB,0.33383656,0.102563776,1.9073486328125e-06,0.0009784698486328125,9.712387084960938,False
nepal-flooding_00000570,nepal-flooding,train,1024x1024,RGB,0.29247767,0.062698126,0.0,4.00543212890625e-05,20.406295776367188,False
nepal-flooding_00000573,nepal-flooding,train,1024x1024,RGB,0.27613512,0.029585242,0.0,0.0,10.773423194885254,False
nepal-flooding_00000579,nepal-flooding,train,1024x1024,RGB,0.3101364,0.06548025,0.0,0.00032711029052734375,11.43702507019043,False
nepal-flooding_00000585,nepal-flooding,train,1024x1024,RGB,0.37481886,0.16066803,0.0,0.00016880035400390625,7.530270576477051,False
nepal-flooding_00000589,nepal-flooding,train,1024x1024,RGB,0.29100993,0.089564756,0.0,0.00021839141845703125,8.091497421264648,False
nepal-flooding_00000598,nepal-flooding,train,1024x1024,RGB,0.27823445,0.031069221,0.0,0.0,7.570312976837158,False
nepal-flooding_00000604,nepal-flooding,train,1024x1024,RGB,0.31434146,0.08290592,0.0,0.0002765655517578125,5.394746780395508,False
nepal-flooding_00000610,nepal-flooding,train,1024x1024,RGB,0.4223133,0.2221935,0.0,0.021905899047851562,6.178194046020508,False
nepal-flooding_00000613,nepal-flooding,train,1024x1024,RGB,0.31961098,0.08569491,4.76837158203125e-06,0.00014591217041015625,8.856776237487793,False
palu-tsunami_00000011,palu-tsunami,train,1024x1024,RGB,0.46891928,0.2709825,1.239776611328125e-05,0.11260223388671875,6.943126678466797,False
palu-tsunami_00000030,palu-tsunami,train,1024x1024,RGB,0.21247058,0.12096005,0.0,0.0,10.137177467346191,False
palu-tsunami_00000071,palu-tsunami,train,1024x1024,RGB,0.3485058,0.12380406,0.0,4.1961669921875e-05,6.595398426055908,False
palu-tsunami_00000131,palu-tsunami,train,1024x1024,RGB,0.37546167,0.13243982,0.0,0.00011539459228515625,10.571434020996094,False
palu-tsunami_00000161,palu-tsunami,train,1024x1024,RGB,0.3674953,0.12283948,1.9073486328125e-06,0.000423431396484375,8.501886367797852,False
sunda-tsunami_00000002,sunda-tsunami,train,1024x1024,RGB,0.5524658,0.15335122,0.03180217742919922,0.0010395050048828125,7.321181297302246,False
sunda-tsunami_00000006,sunda-tsunami,train,1024x1024,RGB,0.3974138,0.1344063,0.0,2.6702880859375e-05,7.969501495361328,False
sunda-tsunami_00000011,sunda-tsunami,train,1024x1024,RGB,0.5514857,0.13940914,0.0,0.0,6.073913097381592,False
sunda-tsunami_00000013,sunda-tsunami,train,1024x1024,RGB,0.5246644,0.15410088,0.0,0.0060214996337890625,9.71584701538086,False
sunda-tsunami_00000017,sunda-tsunami,train,1024x1024,RGB,0.650983,0.09887268,0.0,0.0,5.929292678833008,False
sunda-tsunami_00000019,sunda-tsunami,train,1024x1024,RGB,0.54800534,0.19423981,0.0,0.0005292892456054688,8.336326599121094,False
sunda-tsunami_00000024,sunda-tsunami,train,1024x1024,RGB,0.51699233,0.16731636,0.0,0.0,7.870077133178711,False
sunda-tsunami_00000025,sunda-tsunami,train,1024x1024,RGB,0.61195034,0.11656441,0.0,0.0,6.9569807052612305,False
sunda-tsunami_00000026,sunda-tsunami,train,1024x1024,RGB,0.62606597,0.24662766,0.0,0.04820823669433594,7.568614959716797,False
sunda-tsunami_00000027,sunda-tsunami,train,1024x1024,RGB,0.4455948,0.086759634,0.0,5.340576171875e-05,7.503241539001465,False
sunda-tsunami_00000035,sunda-tsunami,train,1024x1024,RGB,0.56141084,0.10968845,0.0,0.0,6.930911064147949,False
sunda-tsunami_00000036,sunda-tsunami,train,1024x1024,RGB,0.6371601,0.105411336,0.0,0.0,6.380814552307129,False
sunda-tsunami_00000037,sunda-tsunami,train,1024x1024,RGB,0.3995366,0.06784858,0.0,0.0,6.266345500946045,False
sunda-tsunami_00000038,sunda-tsunami,train,1024x1024,RGB,0.7314272,0.069629125,0.0,0.0,6.158666610717773,False
sunda-tsunami_00000042,sunda-tsunami,train,1024x1024,RGB,0.39396292,0.12693314,9.5367431640625e-07,0.0004730224609375,9.355023384094238,False
sunda-tsunami_00000047,sunda-tsunami,train,1024x1024,RGB,0.34357852,0.1195621,0.0,7.62939453125e-06,6.867434501647949,False
sunda-tsunami_00000051,sunda-tsunami,train,1024x1024,RGB,0.500171,0.14614828,0.03347969055175781,0.0018682479858398438,9.330696105957031,False
sunda-tsunami_00000056,sunda-tsunami,train,1024x1024,RGB,0.6399263,0.16995046,0.0,0.014105796813964844,7.482419967651367,False
sunda-tsunami_00000058,sunda-tsunami,train,1024x1024,RGB,0.56151253,0.07130066,0.0,0.0,6.627256393432617,False
sunda-tsunami_00000060,sunda-tsunami,train,1024x1024,RGB,0.48613507,0.14817226,0.0,0.0001678466796875,9.130806922912598,False
sunda-tsunami_00000062,sunda-tsunami,train,1024x1024,RGB,0.33012906,0.032668117,0.0,0.0,8.537581443786621,False
sunda-tsunami_00000073,sunda-tsunami,train,1024x1024,RGB,0.49620482,0.19076957,0.0,1.9073486328125e-06,10.29460334777832,False
sunda-tsunami_00000078,sunda-tsunami,train,1024x1024,RGB,0.62330264,0.0944823,0.0,9.5367431640625e-07,7.318002700805664,False
sunda-tsunami_00000080,sunda-tsunami,train,1024x1024,RGB,0.5323668,0.2192654,0.0,0.0,8.652617454528809,False
sunda-tsunami_00000082,sunda-tsunami,train,1024x1024,RGB,0.534269,0.0772653,0.0,0.0,7.414841175079346,False
sunda-tsunami_00000085,sunda-tsunami,train,1024x1024,RGB,0.459033,0.13149118,0.0,0.0,8.237306594848633,False
sunda-tsunami_00000095,sunda-tsunami,train,1024x1024,RGB,0.5131944,0.06602379,0.0,0.0002841949462890625,7.566715240478516,False
sunda-tsunami_00000098,sunda-tsunami,train,1024x1024,RGB,0.44715434,0.15265156,0.0,9.72747802734375e-05,6.330110549926758,False
sunda-tsunami_00000103,sunda-tsunami,train,1024x1024,RGB,0.2831799,0.067654386,0.0,2.193450927734375e-05,9.383743286132812,False
sunda-tsunami_00000105,sunda-tsunami,train,1024x1024,RGB,0.27411997,0.06657624,0.0,8.869171142578125e-05,8.258525848388672,False
sunda-tsunami_00000108,sunda-tsunami,train,1024x1024,RGB,0.5417947,0.10343448,0.0,0.0,6.572238922119141,False
sunda-tsunami_00000110,sunda-tsunami,train,1024x1024,RGB,0.76256603,0.05329231,0.0,0.0,5.579415321350098,False
sunda-tsunami_00000119,sunda-tsunami,train,1024x1024,RGB,0.5521746,0.19086139,0.0,0.000484466552734375,9.105565071105957,False
sunda-tsunami_00000121,sunda-tsunami,train,1024x1024,RGB,0.41778898,0.0575951,0.0,0.0002193450927734375,8.200807571411133,False
sunda-tsunami_00000139,sunda-tsunami,train,1024x1024,RGB,0.7933918,0.21343388,0.0,0.31232261657714844,5.221773624420166,False
sunda-tsunami_00000140,sunda-tsunami,train,1024x1024,RGB,0.42484862,0.13582568,0.0,0.001071929931640625,8.749183654785156,False
sunda-tsunami_00000147,sunda-tsunami,train,1024x1024,RGB,0.88459426,0.15834497,0.0,0.3768434524536133,2.950723171234131,False
tuscaloosa-tornado_00000000,tuscaloosa-tornado,train,1024x1024,RGB,0.36852986,0.10493866,0.0,2.574920654296875e-05,6.442200660705566,False
tuscaloosa-tornado_00000003,tuscaloosa-tornado,train,1024x1024,RGB,0.21444987,0.1218614,0.09493827819824219,0.0013818740844726562,7.37819242477417,False
tuscaloosa-tornado_00000018,tuscaloosa-tornado,train,1024x1024,RGB,0.27955556,0.1386406,0.007287025451660156,0.002349853515625,9.143939971923828,False
tuscaloosa-tornado_00000054,tuscaloosa-tornado,train,1024x1024,RGB,0.22305532,0.08899356,0.033794403076171875,6.67572021484375e-06,6.721799850463867,False
tuscaloosa-tornado_00000067,tuscaloosa-tornado,train,1024x1024,RGB,0.23712294,0.089893654,0.04328727722167969,0.0001888275146484375,7.636175632476807,False
tuscaloosa-tornado_00000076,tuscaloosa-tornado,train,1024x1024,RGB,0.30101198,0.11422265,1.52587890625e-05,0.0009088516235351562,9.123510360717773,False
tuscaloosa-tornado_00000079,tuscaloosa-tornado,train,1024x1024,RGB,0.38346905,0.13508725,0.052634239196777344,0.00020122528076171875,11.121910095214844,False
tuscaloosa-tornado_00000084,tuscaloosa-tornado,train,1024x1024,RGB,0.19317576,0.21319205,0.4830961227416992,0.0002288818359375,5.137590408325195,False
tuscaloosa-tornado_00000094,tuscaloosa-tornado,train,1024x1024,RGB,0.14315948,0.16632338,0.5191612243652344,4.291534423828125e-05,3.790879249572754,False
tuscaloosa-tornado_00000104,tuscaloosa-tornado,train,1024x1024,RGB,0.25496593,0.10996839,9.5367431640625e-06,0.00016021728515625,7.993692398071289,False
tuscaloosa-tornado_00000137,tuscaloosa-tornado,train,1024x1024,RGB,0.27530277,0.12118539,7.62939453125e-06,0.0003566741943359375,8.953117370605469,False
tuscaloosa-tornado_00000147,tuscaloosa-tornado,train,1024x1024,RGB,0.3524844,0.16633719,9.5367431640625e-07,0.0002155303955078125,9.51789665222168,False
tuscaloosa-tornado_00000171,tuscaloosa-tornado,train,1024x1024,RGB,0.47816825,0.15157834,0.0,0.004651069641113281,12.130233764648438,False
tuscaloosa-tornado_00000180,tuscaloosa-tornado,train,1024x1024,RGB,0.1745408,0.052714936,0.0,0.0,7.258999824523926,False
tuscaloosa-tornado_00000182,tuscaloosa-tornado,train,1024x1024,RGB,0.30882373,0.11264331,9.5367431640625e-07,0.00023174285888671875,9.553792953491211,False
tuscaloosa-tornado_00000184,tuscaloosa-tornado,train,1024x1024,RGB,0.18487144,0.038304966,0.0,0.0,6.969038963317871,False
tuscaloosa-tornado_00000191,tuscaloosa-tornado,train,1024x1024,RGB,0.28171584,0.11266589,4.76837158203125e-06,0.00013065338134765625,8.818290710449219,False
tuscaloosa-tornado_00000194,tuscaloosa-tornado,train,1024x1024,RGB,0.27954212,0.13818006,0.10148811340332031,0.00036144256591796875,6.313207626342773,False
tuscaloosa-tornado_00000202,tuscaloosa-tornado,train,1024x1024,RGB,0.30971727,0.10956,3.814697265625e-06,5.340576171875e-05,9.126535415649414,False
tuscaloosa-tornado_00000205,tuscaloosa-tornado,train,1024x1024,RGB,0.3642244,0.116646096,0.0,6.103515625e-05,10.126090049743652,False
tuscaloosa-tornado_00000207,tuscaloosa-tornado,train,1024x1024,RGB,0.3477726,0.106991425,6.67572021484375e-06,0.00011920928955078125,11.469343185424805,False
tuscaloosa-tornado_00000208,tuscaloosa-tornado,train,1024x1024,RGB,0.2559321,0.11680574,8.58306884765625e-06,0.0001697540283203125,7.561910629272461,False
tuscaloosa-tornado_00000231,tuscaloosa-tornado,train,1024x1024,RGB,0.3148073,0.12033241,6.67572021484375e-06,0.00018024444580078125,8.699810981750488,False
tuscaloosa-tornado_00000232,tuscaloosa-tornado,train,1024x1024,RGB,0.21747531,0.1509604,0.24248409271240234,8.869171142578125e-05,6.150052070617676,False
tuscaloosa-tornado_00000241,tuscaloosa-tornado,train,1024x1024,RGB,0.2604325,0.17422374,0.22430038452148438,0.00014591217041015625,8.443034172058105,False
tuscaloosa-tornado_00000254,tuscaloosa-tornado,train,1024x1024,RGB,0.2567062,0.109407686,1.9073486328125e-06,0.00011157989501953125,8.059414863586426,False
tuscaloosa-tornado_00000266,tuscaloosa-tornado,train,1024x1024,RGB,0.32047036,0.12009127,1.33514404296875e-05,0.00034618377685546875,10.07165813446045,False
tuscaloosa-tornado_00000273,tuscaloosa-tornado,train,1024x1024,RGB,0.3587384,0.11713891,0.0,0.00029277801513671875,8.05530071258545,False
tuscaloosa-tornado_00000278,tuscaloosa-tornado,train,1024x1024,RGB,0.28398332,0.08660264,1.9073486328125e-06,4.76837158203125e-05,10.671436309814453,False
tuscaloosa-tornado_00000302,tuscaloosa-tornado,train,1024x1024,RGB,0.2956751,0.128791,7.62939453125e-06,0.00017547607421875,8.555201530456543,False
tuscaloosa-tornado_00000305,tuscaloosa-tornado,train,1024x1024,RGB,0.39217034,0.1192011,0.0,0.0006809234619140625,8.664094924926758,False
tuscaloosa-tornado_00000320,tuscaloosa-tornado,train,1024x1024,RGB,0.43682232,0.10957811,0.0,0.0003070831298828125,11.967561721801758,False
tuscaloosa-tornado_00000321,tuscaloosa-tornado,train,1024x1024,RGB,0.26547286,0.12092394,6.67572021484375e-06,7.43865966796875e-05,10.704141616821289,False
tuscaloosa-tornado_00000336,tuscaloosa-tornado,train,1024x1024,RGB,0.22528791,0.087231845,4.76837158203125e-06,8.7738037109375e-05,7.371722221374512,False
tuscaloosa-tornado_00000339,tuscaloosa-tornado,train,1024x1024,RGB,0.34039068,0.17684907,0.09119701385498047,0.00016307830810546875,7.258502960205078,False
hurricane-florence_00000079,hurricane-florence,val,1024x1024,RGB,0.19733874,0.055634588,5.7220458984375e-06,2.384185791015625e-05,5.977546691894531,False
hurricane-florence_00000096,hurricane-florence,val,1024x1024,RGB,0.36264062,0.13361524,9.5367431640625e-06,0.0012998580932617188,8.558558464050293,False
hurricane-florence_00000349,hurricane-florence,val,1024x1024,RGB,0.39998874,0.15541464,9.5367431640625e-06,0.0016374588012695312,7.461055755615234,False
hurricane-florence_00000455,hurricane-florence,val,1024x1024,RGB,0.2831988,0.091899015,2.86102294921875e-06,0.00042724609375,7.439997673034668,False
hurricane-harvey_00000080,hurricane-harvey,val,1024x1024,RGB,0.35020584,0.21617913,0.17920207977294922,5.626678466796875e-05,3.612170696258545,False
hurricane-harvey_00000278,hurricane-harvey,val,1024x1024,RGB,0.19209886,0.1664165,0.3707427978515625,2.86102294921875e-06,4.230611801147461,False
hurricane-harvey_00000299,hurricane-harvey,val,1024x1024,RGB,0.2366398,0.16605641,0.0,0.0,4.989984512329102,False
hurricane-harvey_00000512,hurricane-harvey,val,1024x1024,RGB,0.36744252,0.12466228,0.0,0.0003910064697265625,5.838027477264404,False
hurricane-matthew_00000004,hurricane-matthew,val,1024x1024,RGB,0.34772146,0.06590903,0.0,0.0,4.993278503417969,False
hurricane-matthew_00000009,hurricane-matthew,val,1024x1024,RGB,0.36447865,0.2035861,0.09199905395507812,0.00021076202392578125,5.5096116065979,False
hurricane-matthew_00000060,hurricane-matthew,val,1024x1024,RGB,0.33245987,0.13132556,0.06789970397949219,0.00045490264892578125,7.670158386230469,False
hurricane-michael_00000331,hurricane-michael,val,1024x1024,RGB,0.34061623,0.10968549,0.0,0.0006313323974609375,8.970876693725586,False
joplin-tornado_00000085,joplin-tornado,val,1024x1024,RGB,0.48193443,0.09914414,5.7220458984375e-06,0.0004949569702148438,11.035154342651367,False
joplin-tornado_00000119,joplin-tornado,val,1024x1024,RGB,0.4175722,0.10230928,0.0,6.008148193359375e-05,8.896428108215332,False
lower-puna-volcano_00000003,lower-puna-volcano,val,1024x1024,RGB,0.22896644,0.113719694,0.1827383041381836,0.0,4.4358110427856445,False
lower-puna-volcano_00000175,lower-puna-volcano,val,1024x1024,RGB,0.4031078,0.29544538,0.0,0.08784198760986328,5.612240314483643,False
lower-puna-volcano_00000182,lower-puna-volcano,val,1024x1024,RGB,0.2441422,0.0438813,0.0,0.0,4.324067115783691,False
mexico-earthquake_00000007,mexico-earthquake,val,1024x1024,RGB,0.35753793,0.1325479,5.14984130859375e-05,0.0005712509155273438,10.071067810058594,False
midwest-flooding_00000172,midwest-flooding,val,1024x1024,RGB,0.273027,0.13080353,2.86102294921875e-06,0.0014362335205078125,13.180643081665039,False
moore-tornado_00000084,moore-tornado,val,1024x1024,RGB,0.29648316,0.053597935,0.0,2.09808349609375e-05,4.253842353820801,False
nepal-flooding_00000116,nepal-flooding,val,1024x1024,RGB,0.39712363,0.08092191,1.9073486328125e-06,0.000102996826171875,5.2255048751831055,False
nepal-flooding_00000243,nepal-flooding,val,1024x1024,RGB,0.33677876,0.058145747,9.5367431640625e-07,0.0,5.35198974609375,False
nepal-flooding_00000380,nepal-flooding,val,1024x1024,RGB,0.2668613,0.043870278,0.0,0.0004978179931640625,7.069155693054199,False
nepal-flooding_00000418,nepal-flooding,val,1024x1024,RGB,0.35123652,0.21880463,0.09573745727539062,0.0005578994750976562,9.731321334838867,False
nepal-flooding_00000435,nepal-flooding,val,1024x1024,RGB,0.4104543,0.030147385,0.0,0.0,5.112072944641113,False
nepal-flooding_00000560,nepal-flooding,val,1024x1024,RGB,0.34881467,0.09371101,0.0,0.0008821487426757812,11.8658447265625,False
palu-tsunami_00000155,palu-tsunami,val,1024x1024,RGB,0.34529006,0.09421108,0.0,0.0002422332763671875,7.013514518737793,False
sunda-tsunami_00000020,sunda-tsunami,val,1024x1024,RGB,0.5125715,0.06702012,0.0,9.5367431640625e-07,6.869446754455566,False
sunda-tsunami_00000032,sunda-tsunami,val,1024x1024,RGB,0.48887497,0.08340996,0.0,0.0,6.974146842956543,False
sunda-tsunami_00000033,sunda-tsunami,val,1024x1024,RGB,0.6105945,0.19730379,0.0,0.0,7.242034912109375,False
sunda-tsunami_00000057,sunda-tsunami,val,1024x1024,RGB,0.41544327,0.0942504,0.0,0.0,5.48403787612915,False
