scene_id,disaster,origin,split,is_fire,indexed_files,existing_files,complete_on_disk,one_split_only,image_label_roles_present
nepal-flooding_00000139,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000140,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000141,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000143,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000144,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000145,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000146,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000147,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000149,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000150,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000151,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000152,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000153,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000154,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000155,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000156,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000158,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000159,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000161,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000162,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000164,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000165,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000166,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000167,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000168,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000169,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000170,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000171,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000172,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000173,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000174,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000175,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000176,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000177,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000178,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000180,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000181,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000182,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000183,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000184,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000185,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000186,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000187,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000188,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000189,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000190,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000191,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000192,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000193,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000194,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000196,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000197,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000198,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000199,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000200,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000201,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000202,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000203,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000204,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000206,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000207,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000208,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000209,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000210,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000211,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000212,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000213,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000214,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000216,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000217,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000218,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000219,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000220,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000221,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000222,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000223,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000224,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000225,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000226,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000227,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000228,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000229,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000230,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000231,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000232,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000233,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000234,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000235,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000236,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000239,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000240,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000241,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000242,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000244,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000245,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000246,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000248,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000249,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000250,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000251,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000253,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000254,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000255,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000256,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000257,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000258,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000259,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000260,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000262,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000263,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000264,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000266,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000267,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000268,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000269,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000270,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000271,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000272,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000273,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000274,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000275,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000276,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000277,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000279,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000280,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000281,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000282,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000283,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000284,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000286,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000287,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000289,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000290,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000291,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000292,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000293,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000294,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000295,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000296,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000297,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000298,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000299,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000300,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000301,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000302,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000303,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000304,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000305,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000306,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000307,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000308,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000309,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000311,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000312,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000313,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000314,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000316,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000317,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000318,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000319,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000321,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000322,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000323,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000324,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000325,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000326,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000327,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000328,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000329,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000330,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000331,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000332,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000333,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000334,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000336,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000337,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000338,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000339,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000342,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000343,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000344,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000345,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000346,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000348,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000349,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000350,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000351,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000352,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000353,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000354,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000355,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000356,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000357,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000358,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000359,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000361,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000362,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000364,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000365,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000366,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000367,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000368,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000369,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000370,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000371,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000372,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000373,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000374,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000375,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000376,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000377,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000378,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000379,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000381,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000382,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000383,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000384,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000385,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000386,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000387,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000388,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000389,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000390,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000391,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000392,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000393,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000394,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000395,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000396,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000397,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000399,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000400,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000401,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000402,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000403,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000407,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000408,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000409,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000410,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000411,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000412,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000413,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000414,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000415,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000416,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000417,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000419,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000420,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000421,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000422,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000423,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000424,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000425,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000426,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000427,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000429,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000430,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000431,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000432,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000433,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000434,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000436,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000437,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000438,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000439,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000440,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000441,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000442,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000443,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000444,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000445,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000446,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000447,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000449,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000450,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000451,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000452,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000453,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000454,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000456,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000457,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000458,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000460,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000462,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000463,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000464,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000466,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000467,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000468,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000469,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000470,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000471,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000472,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000473,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000474,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000475,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000476,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000477,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000478,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000479,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000481,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000483,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000484,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000485,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000486,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000487,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000488,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000490,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000491,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000492,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000493,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000494,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000495,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000496,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000497,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000498,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000500,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000501,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000502,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000503,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000504,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000505,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000506,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000507,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000509,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000510,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000511,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000512,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000513,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000514,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000515,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000517,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000518,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000519,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000520,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000521,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000522,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000523,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000524,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000526,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000527,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000528,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000529,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000530,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000531,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000532,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000533,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000534,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000535,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000537,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000538,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000539,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000540,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000541,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000542,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000543,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000544,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000545,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000546,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000547,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000548,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000550,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000551,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000552,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000553,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000554,nepal-flooding,tier3,train,False,7,7,True,True,True
nepal-flooding_00000555,nepal-flooding,tier3,train,False,7,7,True,True,True
